Record_ID,Sensor_ID,Road_Segment_ID,Intersection_ID,Timestamp,Day_of_Week,Hour_of_Day,Weekend_Flag,Traffic_Volume,Vehicle_Speed_kmph,Road_Occupancy_Percent,Vehicle_Density,Travel_Time_sec,Queue_Length_m,Lane_Count,Lane_Utilization_Percent,Signal_Delay_sec,Weather_Condition,Temperature_C,Humidity_Percent,Visibility_m,Road_Surface,GPS_Vehicle_Count,IoT_Device_Count,Camera_Detection_Count,Incident_Flag,Special_Event,Historical_Flow_5min,Historical_Flow_10min,Historical_Flow_15min,Congestion_Level,Future_Traffic_Flow
14841,SEN_073,RS_079,INT_034,11/01/2024 07:20,Thursday,7,No,1391,47.86,74.32,83.69,218.45,163.26,5,14.44,78.63,Cloudy,34.2,46.4,6657,Wet,152,21,143,Yes,No,1386,1328,1504,High,High Flow
14842,SEN_098,RS_069,INT_013,11/01/2024 07:21,Thursday,7,No,124,85.33,5,10.73,83.21,33.89,4,5,22.21,Rain,33.7,66.8,3310,Dry,44,10,835,No,No,50,74,133,Low,Low Flow
14843,SEN_125,RS_028,INT_016,11/01/2024 07:22,Thursday,7,No,908,61,48.62,52.26,132.81,102.69,4,10.18,48.74,Clear,39.1,80.1,1833,Wet,186,19,485,No,No,820,1007,839,High,High Flow
14844,SEN_129,RS_045,INT_012,11/01/2024 07:23,Thursday,7,No,277,80.48,13.78,14.95,87.74,24.47,5,5,5.69,Rain,22.6,60.3,8886,Wet,229,13,340,No,No,223,331,134,Low,Low Flow
14845,SEN_014,RS_036,INT_049,11/01/2024 07:24,Thursday,7,No,1319,63.54,63.31,68.74,178.98,131.94,4,13.38,62.58,Cloudy,19.1,78.8,7462,Dry,299,14,1075,No,No,1347,1209,1119,High,High Flow
14846,SEN_067,RS_054,INT_015,11/01/2024 07:25,Thursday,7,No,1584,44.71,82.1,86.89,213.47,180.02,4,20.83,94.04,Windy,20.6,44.4,4408,Wet,304,26,432,Yes,No,1655,1533,1579,Severe,Very High Flow
14847,SEN_013,RS_006,INT_030,11/01/2024 07:26,Thursday,7,No,1412,42.04,70.76,77.5,193.35,143.13,5,8.8,81.11,Clear,25.9,65.4,9375,Wet,283,22,489,No,No,1358,1484,1280,Severe,Very High Flow
14848,SEN_065,RS_071,INT_027,11/01/2024 07:27,Thursday,7,No,975,56.39,56.22,54.25,160.49,99.49,4,11.98,51.54,Fog,19.6,92.2,2871,Dry,312,2,1083,No,No,938,988,984,High,High Flow
14849,SEN_136,RS_037,INT_029,11/01/2024 07:28,Thursday,7,No,1538,44.4,73.22,78.11,191.03,153.19,2,37.5,81.45,Cloudy,38.8,80.9,3243,Wet,425,19,615,No,No,1455,1576,1414,Severe,Very High Flow
14850,SEN_114,RS_029,INT_002,11/01/2024 07:29,Thursday,7,No,411,73.49,13.93,21.39,99.34,48.66,4,5,17.45,Fog,26,47.3,3416,Wet,435,3,330,Yes,No,509,373,504,Low,Low Flow
14851,SEN_042,RS_035,INT_045,11/01/2024 07:30,Thursday,7,No,775,73.56,38.67,42.02,146.01,84.27,2,18.79,42.43,Clear,41.2,92.8,4447,Dry,189,4,960,No,No,871,930,956,Moderate,Medium Flow
14852,SEN_119,RS_075,INT_027,11/01/2024 07:31,Thursday,7,No,106,78.47,7.68,5,64.73,9.86,4,5,8.01,Cloudy,37.2,85.9,4059,Dry,273,9,709,No,Yes,158,50,237,Low,Low Flow
14853,SEN_046,RS_058,INT_026,11/01/2024 07:32,Thursday,7,No,1269,53.03,62.51,72.12,186.55,150,4,17.02,77.32,Clear,29.8,40.1,882,Dry,270,7,955,Yes,No,1198,1358,1357,High,High Flow
14854,SEN_010,RS_055,INT_047,11/01/2024 07:33,Thursday,7,No,397,84.72,28.84,25.76,96.29,41.75,3,10.98,15.4,Clear,28,68.4,4539,Dry,328,12,1545,No,No,461,313,339,Low,Low Flow
14855,SEN_126,RS_010,INT_042,11/01/2024 07:34,Thursday,7,No,1377,46.88,74.91,76.48,204.13,159.75,3,24.97,76.89,Clear,22.4,77.3,3489,Wet,24,18,1540,No,No,1451,1205,1464,High,High Flow
14856,SEN_104,RS_042,INT_039,11/01/2024 07:35,Thursday,7,No,1486,50.18,71.67,77.59,192.15,163.27,4,14.84,75.25,Clear,38.2,49.5,8789,Wet,320,25,1064,No,No,1419,1531,1503,Severe,Very High Flow
14857,SEN_085,RS_013,INT_048,11/01/2024 07:36,Thursday,7,No,444,77.07,22.52,24.25,98.29,63.38,4,6.19,31.64,Fog,25.2,43.5,9312,Dry,63,20,1322,No,No,333,361,367,Low,Low Flow
14858,SEN_002,RS_012,INT_045,11/01/2024 07:37,Thursday,7,No,1206,55.35,51.27,69.93,191.86,169.17,4,19.24,79.92,Clear,28.4,61.2,8515,Dry,358,20,1571,No,No,1215,1044,1106,High,High Flow
14859,SEN_085,RS_018,INT_009,11/01/2024 07:38,Thursday,7,No,1039,63.39,57.21,60.52,172.38,126.51,3,21.81,66.23,Rain,19.3,40.3,1090,Dry,325,6,306,No,No,977,948,1207,High,High Flow
14860,SEN_105,RS_002,INT_026,11/01/2024 07:39,Thursday,7,No,1606,32.96,76.9,89.04,206.96,187.4,3,27.54,84.11,Clear,16.8,84.1,8703,Dry,101,16,1108,No,No,1528,1779,1800,Severe,Very High Flow
14861,SEN_140,RS_070,INT_038,11/01/2024 07:40,Thursday,7,No,452,84.31,23.59,26.75,112.47,47.36,4,11.01,24.87,Rain,25.4,72.4,4637,Wet,179,26,1540,No,No,564,508,440,Moderate,Medium Flow
14862,SEN_031,RS_004,INT_019,11/01/2024 07:41,Thursday,7,No,1719,29.5,84.66,92.96,225.23,192.07,4,21.04,84.7,Windy,24.6,36,6917,Dry,203,27,1240,No,Yes,1733,1556,1800,Severe,Very High Flow
14863,SEN_115,RS_024,INT_048,11/01/2024 07:42,Thursday,7,No,324,87.56,8.75,20.98,96.91,60.45,3,5,36.17,Cloudy,41,30,5061,Dry,26,5,1395,No,No,379,167,350,Low,Low Flow
14864,SEN_125,RS_038,INT_040,11/01/2024 07:43,Thursday,7,No,1272,56.26,67.77,69.03,195.91,123.59,6,8.02,59.28,Fog,22.2,36.9,4480,Dry,350,4,1173,No,No,1295,1386,1196,High,High Flow
14865,SEN_047,RS_069,INT_049,11/01/2024 07:44,Thursday,7,No,1731,43.38,81.26,93.11,234.44,197.82,3,25.49,98.14,Clear,22.7,64.7,8537,Dry,287,2,788,No,No,1648,1599,1699,Severe,Very High Flow
14866,SEN_048,RS_035,INT_029,11/01/2024 07:45,Thursday,7,No,1756,49.52,85.2,101.36,252.19,208.11,2,41.23,102.67,Rain,28.9,78.6,2020,Dry,359,7,85,No,No,1764,1784,1800,Severe,Very High Flow
14867,SEN_002,RS_065,INT_001,11/01/2024 07:46,Thursday,7,No,1521,53.64,80.31,85.03,205.36,178.29,5,20.15,102.83,Windy,19.6,42,982,Wet,260,13,1487,No,No,1626,1432,1762,Severe,Very High Flow
14868,SEN_144,RS_011,INT_009,11/01/2024 07:47,Thursday,7,No,1459,53.2,68.09,81.38,218.28,167.56,2,26.74,82.1,Clear,40.4,57.3,8516,Dry,439,21,806,No,Yes,1396,1536,1630,Severe,Very High Flow
14869,SEN_091,RS_002,INT_031,11/01/2024 07:48,Thursday,7,No,557,72.32,35.3,33.08,113.22,52.31,3,10.47,28.85,Windy,40.7,85,9219,Dry,36,20,1359,No,No,613,551,596,Moderate,Medium Flow
14870,SEN_126,RS_015,INT_013,11/01/2024 07:49,Thursday,7,No,204,82.01,5.27,11.06,74.16,3.61,3,5,5.32,Clear,18.9,42.4,7460,Dry,92,29,808,No,Yes,299,158,409,Low,Low Flow
14871,SEN_007,RS_031,INT_011,11/01/2024 07:50,Thursday,7,No,616,77.45,24.95,30.49,114.12,61.68,3,5.8,26.98,Cloudy,29.6,77.9,852,Dry,379,24,197,No,No,507,481,758,Moderate,Medium Flow
14872,SEN_041,RS_063,INT_020,11/01/2024 07:51,Thursday,7,No,785,70.29,39.48,42.71,141.23,71.7,4,10.36,43.3,Cloudy,22.7,78.2,3405,Dry,283,15,923,No,No,861,718,764,Moderate,Medium Flow
14873,SEN_024,RS_029,INT_009,11/01/2024 07:52,Thursday,7,No,1715,42.81,93.92,89.32,230.82,195.44,3,27.91,87.23,Cloudy,33.1,36.5,3633,Wet,335,8,546,Yes,No,1688,1792,1669,Severe,Very High Flow
14874,SEN_069,RS_072,INT_029,11/01/2024 07:53,Thursday,7,No,1505,46.66,75.22,88.3,218.55,166.57,4,16.2,81.39,Cloudy,34.5,46.1,1239,Dry,376,13,520,No,No,1523,1355,1686,Severe,Very High Flow
14875,SEN_087,RS_005,INT_049,11/01/2024 07:54,Thursday,7,No,1620,41.27,85.91,85.56,228,181.58,3,26.28,90.14,Windy,18.8,33.4,1049,Dry,259,19,1515,No,No,1625,1750,1663,Severe,Very High Flow
14876,SEN_075,RS_041,INT_015,11/01/2024 07:55,Thursday,7,No,610,64.23,23.8,41.66,151.53,86.34,5,6.32,41.68,Clear,33.4,90.9,2226,Dry,41,6,764,No,No,664,593,459,Moderate,Medium Flow
14877,SEN_109,RS_029,INT_003,11/01/2024 07:56,Thursday,7,No,1785,42.86,87.42,96.01,223.41,199.24,5,11.31,96.64,Clear,33.3,74.3,9058,Dry,176,29,596,Yes,No,1800,1681,1577,Severe,Very High Flow
14878,SEN_138,RS_040,INT_043,11/01/2024 07:57,Thursday,7,No,865,64.2,41.74,50.52,161.75,91.9,3,13.7,40.74,Clear,24.3,92.4,9078,Dry,57,22,1592,No,No,881,1016,883,Moderate,Medium Flow
14879,SEN_144,RS_025,INT_017,11/01/2024 07:58,Thursday,7,No,333,79.01,10.34,26.01,107.83,71.03,4,5,36.76,Clear,29.8,64.7,8363,Dry,231,4,901,Yes,No,328,300,401,Low,Low Flow
14880,SEN_020,RS_080,INT_016,11/01/2024 07:59,Thursday,7,No,200,73.41,5,12.16,90.04,24.15,5,5,9.73,Clear,19,71.3,3555,Dry,190,25,772,No,No,299,306,293,Low,Low Flow
14881,SEN_127,RS_068,INT_025,11/01/2024 08:00,Thursday,8,No,1135,58.13,55.54,61.77,162.63,144.49,2,29.1,72.16,Rain,27.3,60.2,372,Dry,397,16,666,No,No,1210,1289,1145,High,High Flow
14882,SEN_047,RS_059,INT_005,11/01/2024 08:01,Thursday,8,No,740,60.68,44.9,41.24,144.11,87.47,4,13.48,47.45,Cloudy,24.2,69.5,1405,Dry,192,27,201,No,No,738,711,953,Moderate,Medium Flow
14883,SEN_047,RS_046,INT_019,11/01/2024 08:02,Thursday,8,No,1140,54.82,58.09,59.87,163.43,112.32,6,11.47,47.69,Clear,29,83.4,3710,Dry,372,15,348,No,No,1075,1293,1342,High,High Flow
14884,SEN_057,RS_016,INT_017,11/01/2024 08:03,Thursday,8,No,1792,43.56,86.19,91.45,233.48,189,3,25.85,95.88,Cloudy,19.9,72.5,7292,Dry,288,5,1678,No,No,1800,1654,1800,Severe,Very High Flow
14885,SEN_016,RS_036,INT_033,11/01/2024 08:04,Thursday,8,No,1445,49.09,62.06,82.66,208.44,174.02,4,11.5,86.76,Clear,22.9,92.4,6345,Dry,95,20,679,No,No,1420,1426,1285,Severe,Very High Flow
14886,SEN_063,RS_021,INT_041,11/01/2024 08:05,Thursday,8,No,1116,57.48,53.94,53.89,155.99,104.06,5,11.94,50.19,Cloudy,30.2,84,6018,Dry,334,23,650,No,No,1233,1076,1062,High,High Flow
14887,SEN_023,RS_014,INT_009,11/01/2024 08:06,Thursday,8,No,1286,48.9,62.1,65.97,178.74,136.87,4,15.48,69.09,Rain,41.7,60.1,4193,Wet,100,13,1486,No,No,1365,1266,1427,High,High Flow
14888,SEN_020,RS_062,INT_038,11/01/2024 08:07,Thursday,8,No,1760,36.43,89.92,98.01,242.4,205.16,6,15.89,101.94,Cloudy,27.2,44.2,377,Dry,153,26,1671,No,No,1756,1793,1721,Severe,Very High Flow
14889,SEN_126,RS_033,INT_041,11/01/2024 08:08,Thursday,8,No,1368,60.43,67.13,73.36,192.04,136.86,5,17.02,71.8,Cloudy,24.4,82.5,7658,Dry,423,17,1589,No,No,1391,1298,1422,High,High Flow
14890,SEN_050,RS_080,INT_046,11/01/2024 08:09,Thursday,8,No,167,89.91,11.51,11.24,85.05,15.95,6,5,12.17,Rain,19.8,91.6,5208,Dry,169,2,1188,No,No,243,327,78,Low,Low Flow
14891,SEN_011,RS_028,INT_041,11/01/2024 08:10,Thursday,8,No,1565,42.51,82.09,93.34,228.07,175.22,3,25.35,88.91,Clear,33,68.1,5864,Dry,272,13,1695,No,No,1459,1469,1451,Severe,Very High Flow
14892,SEN_078,RS_080,INT_009,11/01/2024 08:11,Thursday,8,No,125,85.8,5.9,5.92,60.95,29.76,4,5,11.3,Fog,31.2,38.1,6400,Wet,214,17,1331,No,Yes,209,50,225,Low,Low Flow
14893,SEN_113,RS_078,INT_001,11/01/2024 08:12,Thursday,8,No,1495,48.77,74.47,80.62,207.71,157.06,3,24,77.83,Rain,30.6,78.1,1477,Wet,365,16,758,No,No,1425,1396,1718,Severe,Very High Flow
14894,SEN_023,RS_036,INT_011,11/01/2024 08:13,Thursday,8,No,1222,57.71,61.27,74.96,198.27,168.89,4,21.11,74.6,Cloudy,16,93.3,9856,Wet,408,21,1625,No,No,1201,1282,1065,High,High Flow
14895,SEN_015,RS_044,INT_028,11/01/2024 08:14,Thursday,8,No,1012,60.94,41.88,58.96,154.79,118.08,3,20.64,61.91,Clear,34.6,40.7,949,Dry,35,22,1354,No,No,924,1103,1151,High,High Flow
14896,SEN_079,RS_003,INT_001,11/01/2024 08:15,Thursday,8,No,1634,32.69,85.3,94.47,227.45,166.96,3,28.54,84.52,Clear,30,79.9,9142,Dry,442,24,94,No,No,1553,1570,1713,Severe,Very High Flow
14897,SEN_021,RS_039,INT_006,11/01/2024 08:16,Thursday,8,No,1550,45.53,85.99,89.49,226.76,186.17,2,42.27,93.79,Rain,16.4,47,5598,Dry,429,2,1458,No,No,1637,1670,1520,Severe,Very High Flow
14898,SEN_127,RS_026,INT_038,11/01/2024 08:17,Thursday,8,No,824,65.9,41.5,44.79,141.69,94.62,3,16.06,44.71,Clear,29.7,37.2,9027,Dry,104,13,1394,No,No,746,977,803,Moderate,Medium Flow
14899,SEN_104,RS_038,INT_024,11/01/2024 08:18,Thursday,8,No,1709,53.52,81.54,93.44,231.51,183.91,3,30.38,100.24,Cloudy,33.4,80.2,9029,Dry,116,3,1208,Yes,No,1675,1626,1800,Severe,Very High Flow
14900,SEN_050,RS_080,INT_041,11/01/2024 08:19,Thursday,8,No,1046,76.26,52.27,54.31,154.48,107.58,5,11.36,61.92,Clear,18.3,64.8,8835,Dry,318,15,962,No,No,1043,1063,1157,High,High Flow
14901,SEN_058,RS_028,INT_027,11/01/2024 08:20,Thursday,8,No,842,69.8,39.93,49.68,144.12,112.54,4,7.63,61.04,Rain,40.4,70.1,2737,Wet,378,13,892,No,Yes,839,871,1050,Moderate,Medium Flow
14902,SEN_018,RS_045,INT_036,11/01/2024 08:21,Thursday,8,No,841,61.91,42.19,48.26,149.5,96.32,3,12.9,43.33,Clear,37.7,30.6,8963,Dry,214,7,527,No,No,756,714,991,Moderate,Medium Flow
14903,SEN_088,RS_050,INT_033,11/01/2024 08:22,Thursday,8,No,873,69.13,42.09,51.08,127.68,98.77,3,13.46,47.07,Clear,15.6,61.1,9617,Dry,196,17,1183,No,No,791,699,1036,Moderate,Medium Flow
14904,SEN_011,RS_004,INT_002,11/01/2024 08:23,Thursday,8,No,823,56.29,30.39,38.24,132.77,55.05,5,5.42,31.67,Rain,19.8,75.3,1562,Dry,159,28,371,No,No,798,915,795,Moderate,Medium Flow
14905,SEN_057,RS_065,INT_010,11/01/2024 08:24,Thursday,8,No,1149,53.98,57.93,67.56,189.87,143.32,5,6.98,70.82,Clear,33,72.3,1412,Dry,291,25,1041,No,No,1208,1125,1154,High,High Flow
14906,SEN_067,RS_055,INT_008,11/01/2024 08:25,Thursday,8,No,1611,34.21,91.67,87.66,223.52,176.8,5,21.33,94.45,Rain,20,42.5,1907,Wet,224,22,139,No,No,1717,1711,1800,Severe,Very High Flow
14907,SEN_110,RS_022,INT_049,11/01/2024 08:26,Thursday,8,No,637,75.1,25.17,26.99,108.65,55.97,6,8.6,20.52,Clear,36.1,47.7,5058,Dry,137,6,1132,No,No,637,650,848,Moderate,Medium Flow
14908,SEN_144,RS_072,INT_050,11/01/2024 08:27,Thursday,8,No,605,65.45,35.74,28.41,120.04,63.25,5,8.05,22.38,Cloudy,23.3,38.4,749,Dry,354,16,903,No,No,718,620,458,Moderate,Medium Flow
14909,SEN_013,RS_014,INT_047,11/01/2024 08:28,Thursday,8,No,676,68.96,35.8,35.55,132.74,75.39,4,11.32,45.76,Clear,38.2,83.6,6708,Dry,21,14,1450,No,Yes,717,711,596,Moderate,Medium Flow
14910,SEN_112,RS_010,INT_037,11/01/2024 08:29,Thursday,8,No,919,63.48,41.36,48.19,134.8,83.44,4,10.94,49.34,Rain,17,53.1,6293,Wet,40,19,470,No,No,988,953,930,High,High Flow
14911,SEN_123,RS_074,INT_013,11/01/2024 08:30,Thursday,8,No,82,87.48,5,5,65.89,4.88,3,5,0,Rain,26.1,40.2,9891,Dry,382,28,1124,No,No,56,171,174,Low,Low Flow
14912,SEN_097,RS_047,INT_005,11/01/2024 08:31,Thursday,8,No,1131,54.85,57.86,64.67,177.2,131.92,2,28.86,71.74,Fog,40.6,45.3,9786,Dry,71,5,1527,No,No,1240,1235,970,High,High Flow
14913,SEN_061,RS_016,INT_009,11/01/2024 08:32,Thursday,8,No,1484,49.62,76,81.99,208.98,164.6,5,11.58,86.52,Cloudy,20.8,41,7947,Dry,228,18,818,No,No,1441,1328,1473,Severe,Very High Flow
14914,SEN_040,RS_074,INT_035,11/01/2024 08:33,Thursday,8,No,236,75.73,5,11.22,84.51,3.85,4,5,3.97,Clear,29.7,78.6,1776,Dry,387,6,1036,No,No,176,73,370,Low,Low Flow
14915,SEN_142,RS_063,INT_013,11/01/2024 08:34,Thursday,8,No,934,73.75,51.33,52.46,158.56,98.1,5,16.05,53.9,Clear,21.6,79.8,4080,Dry,32,6,255,No,No,840,953,1050,High,High Flow
14916,SEN_016,RS_053,INT_044,11/01/2024 08:35,Thursday,8,No,590,66.94,27.03,33.4,121.44,78.69,3,5.49,34.51,Fog,24.2,61,9180,Wet,295,3,1304,No,No,634,613,502,Moderate,Medium Flow
14917,SEN_073,RS_019,INT_028,11/01/2024 08:36,Thursday,8,No,1436,49.21,74.26,84.85,217.87,134.89,3,26.13,63.29,Cloudy,17.1,65.3,1244,Dry,112,17,666,No,No,1362,1447,1608,Severe,Very High Flow
14918,SEN_017,RS_072,INT_001,11/01/2024 08:37,Thursday,8,No,766,71.86,41.82,40.11,130.79,54.76,2,26.29,26.71,Clear,15.6,37.4,5529,Wet,106,8,1001,No,No,833,718,737,Moderate,Medium Flow
14919,SEN_044,RS_035,INT_030,11/01/2024 08:38,Thursday,8,No,1217,59.32,65.33,67.17,191.98,132.31,4,16.33,70.18,Windy,18.7,94.3,7278,Dry,62,13,602,No,No,1232,1288,1193,High,High Flow
14920,SEN_019,RS_078,INT_029,11/01/2024 08:39,Thursday,8,No,1492,52.02,69.65,89.48,235.83,181.13,4,21.99,93,Clear,22.7,79.7,1614,Dry,201,28,1490,No,No,1423,1593,1270,Severe,Very High Flow
14921,SEN_138,RS_028,INT_034,11/01/2024 08:40,Thursday,8,No,1590,35.01,89.56,83.46,220.36,164.69,4,26.92,81.52,Cloudy,33.3,73.2,7929,Dry,122,15,116,No,Yes,1663,1707,1788,Severe,Very High Flow
14922,SEN_077,RS_058,INT_044,11/01/2024 08:41,Thursday,8,No,1353,45.84,63.05,73.71,198.5,155.78,4,14.25,76.26,Windy,32.6,56.1,3660,Dry,214,7,845,No,No,1246,1440,1466,High,High Flow
14923,SEN_019,RS_001,INT_044,11/01/2024 08:42,Thursday,8,No,650,72.24,36.97,32.45,121.31,86.98,3,6.75,44.91,Rain,28.7,58.7,3784,Dry,195,14,1572,Yes,No,536,677,464,Moderate,Medium Flow
14924,SEN_131,RS_025,INT_040,11/01/2024 08:43,Thursday,8,No,794,70.2,37.2,39.09,130.04,86.83,6,7.4,47.27,Rain,26.8,47.2,8795,Dry,252,27,237,No,No,716,868,544,Moderate,Medium Flow
14925,SEN_018,RS_013,INT_035,11/01/2024 08:44,Thursday,8,No,1418,57.03,71.16,79.68,208.8,140.46,4,19.12,75.95,Rain,27.8,49.3,2863,Dry,165,6,1686,Yes,No,1340,1590,1531,Severe,Very High Flow
14926,SEN_049,RS_067,INT_046,11/01/2024 08:45,Thursday,8,No,318,77.83,15.28,22.99,103.45,37.56,4,5,11,Clear,29.5,82.7,2836,Wet,434,23,494,No,No,329,322,68,Low,Low Flow
14927,SEN_097,RS_023,INT_038,11/01/2024 08:46,Thursday,8,No,1337,46.37,69.18,82.67,217.53,166.23,4,22.29,78.52,Rain,33.6,55.7,7298,Wet,438,11,135,No,Yes,1296,1453,1299,High,High Flow
14928,SEN_123,RS_053,INT_043,11/01/2024 08:47,Thursday,8,No,382,75.8,24.34,21.05,94.42,25.59,5,9.74,10.51,Cloudy,34.4,57.6,1364,Wet,358,28,364,No,No,362,403,555,Low,Low Flow
14929,SEN_037,RS_016,INT_037,11/01/2024 08:48,Thursday,8,No,686,83.96,31.24,40.13,141.22,85.08,4,14.43,48.49,Clear,38.9,44.2,8261,Wet,316,17,823,Yes,No,576,636,910,Moderate,Medium Flow
14930,SEN_137,RS_025,INT_018,11/01/2024 08:49,Thursday,8,No,1070,68.43,49.12,61.61,174.05,129.36,3,17.1,63.86,Cloudy,24.8,85.2,5460,Dry,199,25,1378,No,No,957,931,836,High,High Flow
14931,SEN_090,RS_025,INT_035,11/01/2024 08:50,Thursday,8,No,1756,38.81,77.49,96.73,238.78,172.01,4,18.69,75.5,Cloudy,20.3,60.5,4032,Dry,47,13,1608,No,No,1800,1800,1800,Severe,Very High Flow
14932,SEN_045,RS_079,INT_009,11/01/2024 08:51,Thursday,8,No,413,85.91,21.55,28.07,108.57,57.49,5,6.02,30.33,Clear,24.9,89.3,7603,Dry,295,4,1537,No,No,372,432,424,Low,Low Flow
14933,SEN_003,RS_034,INT_038,11/01/2024 08:52,Thursday,8,No,192,81.08,8.75,10.01,77.63,23.58,5,5.44,8.04,Rain,28.4,78.3,1929,Dry,270,10,192,No,No,198,331,403,Low,Low Flow
14934,SEN_019,RS_068,INT_014,11/01/2024 08:53,Thursday,8,No,1724,46.47,86.74,100.12,246.66,187.63,2,45.14,90.49,Rain,29.8,39.6,7865,Dry,281,15,1286,No,No,1694,1667,1778,Severe,Very High Flow
14935,SEN_079,RS_016,INT_039,11/01/2024 08:54,Thursday,8,No,441,69.13,21.54,23.07,112.88,43.81,2,12.74,14.43,Cloudy,37.6,78.7,8354,Wet,341,4,1074,No,No,390,360,314,Low,Low Flow
14936,SEN_113,RS_007,INT_018,11/01/2024 08:55,Thursday,8,No,880,67,47.79,44.28,124.65,93.9,4,9.46,45.49,Rain,19.1,93.4,6556,Wet,67,25,831,No,No,786,861,791,Moderate,Medium Flow
14937,SEN_048,RS_044,INT_044,11/01/2024 08:56,Thursday,8,No,176,91.09,6.27,5.41,69.6,4.57,6,5,0,Rain,34.4,68.5,5062,Dry,404,7,66,Yes,No,252,83,326,Low,Low Flow
14938,SEN_130,RS_032,INT_037,11/01/2024 08:57,Thursday,8,No,95,85.33,6.5,5,57.56,20.78,4,5,2.17,Clear,29.9,38.9,4084,Dry,304,27,1494,No,Yes,50,219,50,Low,Low Flow
14939,SEN_005,RS_012,INT_035,11/01/2024 08:58,Thursday,8,No,635,75.54,31.59,40.33,130.43,69.72,4,11.02,40.46,Windy,27.4,53.1,4045,Dry,319,28,528,No,No,688,491,643,Moderate,Medium Flow
14940,SEN_139,RS_018,INT_004,11/01/2024 08:59,Thursday,8,No,455,73.63,17.94,30.39,121.06,57.87,4,5,28.82,Clear,38.8,39.1,4922,Wet,197,7,336,No,No,337,533,550,Moderate,Medium Flow
14941,SEN_075,RS_046,INT_012,11/01/2024 09:00,Thursday,9,No,821,68.36,37.62,42.75,142.83,82.17,4,14.4,41.92,Rain,29.8,81,3565,Dry,364,9,1418,No,No,900,982,808,Moderate,Medium Flow
14942,SEN_082,RS_015,INT_032,11/01/2024 09:01,Thursday,9,No,469,73.71,28.05,21.79,110.48,41.25,3,9.56,12.64,Rain,37.3,49.6,2694,Dry,95,23,500,No,No,520,502,705,Moderate,Medium Flow
14943,SEN_149,RS_053,INT_048,11/01/2024 09:02,Thursday,9,No,699,74.94,39.07,35.73,126.12,74.22,3,12.39,34.3,Cloudy,35.9,71,5209,Dry,72,19,209,No,No,642,772,786,Moderate,Medium Flow
14944,SEN_102,RS_048,INT_018,11/01/2024 09:03,Thursday,9,No,1320,44.7,69.69,74.05,179.72,139.68,3,23.75,72.24,Clear,23.8,72.8,726,Dry,128,6,385,No,No,1264,1444,1284,High,High Flow
14945,SEN_121,RS_075,INT_022,11/01/2024 09:04,Thursday,9,No,1502,40.99,74.26,79.7,204.89,152.47,4,15.89,65.41,Clear,32.3,88.9,2617,Dry,100,2,1262,No,No,1574,1532,1336,Severe,Very High Flow
14946,SEN_056,RS_070,INT_020,11/01/2024 09:05,Thursday,9,No,1363,58.89,56.93,77.92,209.44,145.04,5,8.78,73.99,Clear,25.2,43.3,7011,Wet,414,17,854,No,No,1476,1220,1247,High,High Flow
14947,SEN_078,RS_038,INT_010,11/01/2024 09:06,Thursday,9,No,903,49.44,36.83,48.95,156.24,99.36,2,14.01,52.16,Cloudy,26,70.9,6282,Wet,38,16,147,No,No,887,750,922,High,High Flow
14948,SEN_019,RS_080,INT_042,11/01/2024 09:07,Thursday,9,No,399,74.75,18.64,26.5,113.51,59.49,4,5.57,31.65,Rain,39,79.8,7617,Dry,436,13,382,No,No,372,266,587,Low,Low Flow
14949,SEN_110,RS_046,INT_011,11/01/2024 09:08,Thursday,9,No,275,81.29,6.16,17.98,90.18,33.21,4,5.26,18.11,Cloudy,24.1,51.6,8865,Dry,293,19,1398,No,No,391,294,80,Low,Low Flow
14950,SEN_137,RS_026,INT_044,11/01/2024 09:09,Thursday,9,No,1581,46.95,84.77,83.35,220.56,158.43,6,14.87,77.38,Rain,39.7,36.2,5105,Dry,178,7,475,No,No,1639,1402,1591,Severe,Very High Flow
14951,SEN_107,RS_075,INT_010,11/01/2024 09:10,Thursday,9,No,497,72.93,20.8,22.57,101.71,37.49,5,5.47,14.16,Clear,37.6,42.6,4682,Dry,93,25,1382,No,No,398,361,741,Moderate,Medium Flow
14952,SEN_110,RS_035,INT_042,11/01/2024 09:11,Thursday,9,No,1578,38.16,77.53,88.5,208.52,182.71,3,22.84,81.43,Fog,41.2,88.6,8632,Dry,363,18,569,No,No,1466,1557,1434,Severe,Very High Flow
14953,SEN_134,RS_063,INT_045,11/01/2024 09:12,Thursday,9,No,686,77.76,42.98,37.38,122.92,53.32,4,11.14,33.78,Clear,19.2,92.3,4751,Dry,20,24,1320,No,No,587,552,647,Moderate,Medium Flow
14954,SEN_030,RS_031,INT_030,11/01/2024 09:13,Thursday,9,No,647,77.83,37.5,41.04,137.07,79.64,4,8.98,40.86,Rain,17.6,69.1,7822,Dry,356,27,916,No,Yes,543,781,722,Moderate,Medium Flow
14955,SEN_006,RS_012,INT_042,11/01/2024 09:14,Thursday,9,No,623,69.92,32.88,36.17,116.35,63.73,4,9.93,25.02,Cloudy,15.9,65.5,3454,Dry,311,19,1027,No,No,617,783,711,Moderate,Medium Flow
14956,SEN_128,RS_050,INT_049,11/01/2024 09:15,Thursday,9,No,310,70.4,16.61,15.39,83.25,22.01,6,5,10.52,Clear,40.2,87.8,9458,Dry,435,15,136,No,No,190,475,318,Low,Low Flow
